,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Name
141,45,0,2,1316,1,29,3,Medical,1,192,3,1,83,3,1,Research Scientist,4,Single,3452,9752,5,Y,No,13,3,2,80,0,9,2,2,6,5,0,3,William Mooney
142,38,0,2,364,1,3,5,Technical Degree,1,193,4,0,32,3,2,Research Scientist,3,Single,4317,2302,3,Y,Yes,20,4,2,80,0,19,2,3,3,2,2,2,Alicia Warren
143,30,0,2,438,1,18,3,Life Sciences,1,194,1,0,75,3,1,Research Scientist,3,Single,2632,23910,1,Y,No,14,3,3,80,0,5,4,2,5,4,0,4,Susan Thomas
144,32,0,1,689,0,9,2,Medical,1,195,4,1,35,1,2,Sales Executive,4,Divorced,4668,22812,0,Y,No,17,3,4,80,3,9,2,4,8,7,0,7,Kelly Clements
145,30,0,2,201,1,5,3,Technical Degree,1,197,4,0,84,3,1,Research Scientist,1,Divorced,3204,10415,5,Y,No,14,3,4,80,1,8,3,3,3,2,2,2,Ashley Peters
146,30,0,2,1427,1,2,1,Medical,1,198,2,1,35,2,1,Laboratory Technician,4,Single,2720,11162,0,Y,No,13,3,4,80,0,6,3,3,5,3,1,2,Lee York
147,41,0,1,857,1,10,3,Life Sciences,1,199,4,1,91,2,4,Manager,1,Divorced,17181,12888,4,Y,No,13,3,2,80,1,21,2,2,7,6,7,7,Amanda Jones
148,41,0,2,933,1,9,4,Life Sciences,1,200,3,1,94,3,1,Laboratory Technician,1,Married,2238,6961,2,Y,No,21,4,4,80,1,7,2,3,5,0,1,4,Michael Ramirez
149,19,0,2,1181,1,3,1,Medical,1,201,2,0,79,3,1,Laboratory Technician,2,Single,1483,16102,1,Y,No,14,3,4,80,0,1,3,3,1,0,0,0,Karen Mcfarland
150,40,0,1,1395,1,26,3,Medical,1,202,2,0,54,3,2,Research Scientist,2,Divorced,5605,8504,1,Y,No,11,3,1,80,1,20,2,3,20,7,2,13,Joseph Wright
151,35,0,2,662,0,1,5,Marketing,1,204,3,1,94,3,3,Sales Executive,2,Married,7295,11439,1,Y,No,13,3,1,80,2,10,3,3,10,8,0,6,Meghan Coffey
152,53,0,2,1436,0,6,2,Marketing,1,205,2,1,34,3,2,Sales Representative,3,Married,2306,16047,2,Y,Yes,20,4,4,80,1,13,3,1,7,7,4,5,Melissa Walker
153,45,0,2,194,1,9,3,Life Sciences,1,206,2,1,60,3,2,Laboratory Technician,2,Divorced,2348,10901,8,Y,No,18,3,3,80,1,20,2,1,17,9,0,15,Jamie Walker
154,32,0,1,967,0,8,3,Marketing,1,207,2,0,43,3,3,Sales Executive,4,Single,8998,15589,1,Y,No,14,3,4,80,0,9,2,3,9,8,3,7,Joshua Ponce
155,29,0,0,1496,1,1,1,Technical Degree,1,208,4,1,41,3,2,Manufacturing Director,3,Married,4319,26283,1,Y,No,13,3,1,80,1,10,1,3,10,7,0,9,Juan Davis
156,51,0,2,1169,1,7,4,Medical,1,211,2,1,34,2,2,Manufacturing Director,3,Married,6132,13983,2,Y,No,17,3,3,80,0,10,2,3,1,0,0,0,Ashley Steele
157,58,0,2,1145,1,9,3,Medical,1,214,2,0,75,2,1,Research Scientist,2,Married,3346,11873,4,Y,Yes,20,4,2,80,1,9,3,2,1,0,0,0,Chelsea Foster
158,40,0,2,630,0,4,4,Marketing,1,215,3,1,67,2,3,Sales Executive,4,Married,10855,8552,7,Y,No,11,3,1,80,1,15,2,2,12,11,2,11,Timothy Cannon
159,34,0,1,303,0,2,4,Marketing,1,216,3,0,75,3,1,Sales Representative,3,Married,2231,11314,6,Y,No,18,3,4,80,1,6,3,3,4,3,1,2,Erik Valenzuela
160,22,0,2,1256,1,19,1,Medical,1,217,3,1,80,3,1,Research Scientist,4,Married,2323,11992,1,Y,No,24,4,1,80,2,2,6,3,2,2,2,2,Donald Williams
161,27,0,0,691,1,9,3,Medical,1,218,4,1,57,3,1,Research Scientist,2,Divorced,2024,5970,6,Y,No,18,3,4,80,1,6,1,1,2,2,2,2,Brenda Moore
162,28,0,2,440,1,21,3,Medical,1,221,3,1,42,3,1,Research Scientist,4,Married,2713,6672,1,Y,No,11,3,3,80,1,5,2,1,5,2,0,2,Timothy Brown
163,57,0,2,334,1,24,2,Life Sciences,1,223,3,1,83,4,3,Healthcare Representative,4,Divorced,9439,23402,3,Y,Yes,16,3,2,80,1,12,2,1,5,3,1,4,Justin Jackson
164,27,0,0,1450,1,3,3,Medical,1,224,3,1,79,2,1,Research Scientist,3,Divorced,2566,25326,1,Y,Yes,15,3,4,80,1,1,2,2,1,1,0,1,Kenneth Guzman
165,50,0,2,1452,1,11,3,Life Sciences,1,226,3,0,53,3,5,Manager,2,Single,19926,17053,3,Y,No,15,3,2,80,0,21,5,3,5,4,4,4,Paul Ochoa
166,41,0,2,465,1,14,3,Life Sciences,1,227,1,1,56,3,1,Research Scientist,3,Divorced,2451,4609,4,Y,No,12,3,1,80,1,13,2,3,9,8,1,8,Eric Arellano
167,30,0,2,1339,0,5,3,Life Sciences,1,228,2,0,41,3,3,Sales Executive,4,Married,9419,8053,2,Y,No,12,3,3,80,1,12,2,3,10,9,7,4,Kaitlyn Morton
168,38,0,2,702,0,1,4,Life Sciences,1,230,1,0,59,2,2,Sales Executive,4,Single,8686,12930,4,Y,No,22,4,3,80,0,12,2,4,8,3,0,7,Justin Hall
169,32,0,2,120,1,6,5,Life Sciences,1,231,3,1,43,3,1,Research Scientist,3,Single,3038,12430,3,Y,No,20,4,1,80,0,8,2,3,5,4,1,4,Melissa Smith
170,27,0,2,1157,1,17,3,Technical Degree,1,233,3,1,51,3,1,Research Scientist,2,Married,3058,13364,0,Y,Yes,16,3,4,80,1,6,3,2,5,2,1,1,Angela Ruiz
171,19,1,1,602,0,1,1,Technical Degree,1,235,3,0,100,1,1,Sales Representative,1,Single,2325,20989,0,Y,No,21,4,1,80,0,1,5,4,0,0,0,0,Robert Burke
172,36,0,1,1480,1,3,2,Medical,1,238,4,1,30,3,1,Laboratory Technician,2,Single,2088,15062,4,Y,No,12,3,3,80,0,13,3,2,8,7,7,2,Richard Mcdaniel
173,30,0,0,111,1,9,3,Medical,1,239,3,1,66,3,2,Laboratory Technician,1,Divorced,3072,11012,1,Y,No,11,3,3,80,2,12,4,3,12,9,6,10,Joshua Acosta
174,45,0,2,1268,0,4,2,Life Sciences,1,240,3,0,30,3,2,Sales Executive,1,Divorced,5006,6319,4,Y,Yes,11,3,1,80,1,9,3,4,5,4,0,3,Michael Mack
175,56,0,2,713,1,8,3,Life Sciences,1,241,3,0,67,3,1,Research Scientist,1,Divorced,4257,13939,4,Y,Yes,18,3,3,80,1,19,3,3,2,2,2,2,Isaac Gallagher
176,33,0,2,134,1,2,3,Life Sciences,1,242,3,1,90,3,1,Research Scientist,4,Single,2500,10515,0,Y,No,14,3,1,80,0,4,2,4,3,1,0,2,Elizabeth Mccoy
177,19,1,2,303,1,2,3,Life Sciences,1,243,2,1,47,2,1,Laboratory Technician,4,Single,1102,9241,1,Y,No,22,4,3,80,0,1,3,2,1,0,1,0,Mr. John Wise
178,46,0,2,526,0,1,2,Marketing,1,244,2,0,92,3,3,Sales Executive,1,Divorced,10453,2137,1,Y,No,25,4,3,80,3,24,2,3,24,13,15,7,Nicholas Bell
179,38,0,2,1380,1,9,2,Life Sciences,1,245,3,0,75,3,1,Laboratory Technician,4,Single,2288,6319,1,Y,No,12,3,3,80,0,2,3,3,2,2,2,1,Kimberly Jones
180,31,0,2,140,1,12,1,Medical,1,246,3,0,95,3,1,Research Scientist,4,Married,3929,6984,8,Y,Yes,23,4,3,80,1,7,0,3,4,2,0,2,Joe Bowen
181,34,0,2,629,1,27,2,Medical,1,247,4,0,95,3,1,Research Scientist,2,Single,2311,5711,2,Y,No,15,3,4,80,0,9,3,3,3,2,1,2,Patricia Huff
182,41,1,2,1356,0,20,2,Marketing,1,248,2,0,70,3,1,Sales Representative,2,Single,3140,21728,1,Y,Yes,22,4,4,80,0,4,5,2,4,3,0,2,Gary Brown
183,50,0,2,328,1,1,3,Medical,1,249,3,1,86,2,1,Laboratory Technician,3,Married,3690,3425,2,Y,No,15,3,4,80,1,5,2,2,3,2,0,2,Omar Oneill
184,53,0,2,1084,1,13,2,Medical,1,250,4,0,57,4,2,Manufacturing Director,1,Divorced,4450,26250,1,Y,No,11,3,3,80,2,5,3,3,4,2,1,3,Joe Doyle
185,33,0,2,931,1,14,3,Medical,1,252,4,0,72,3,1,Research Scientist,2,Married,2756,4673,1,Y,No,13,3,4,80,1,8,5,3,8,7,1,6,Allen Mcfarland
186,40,0,2,989,1,4,1,Medical,1,253,4,0,46,3,5,Manager,3,Married,19033,6499,1,Y,No,14,3,2,80,1,21,2,3,20,8,9,9,Christine Allen
187,55,0,2,692,1,14,4,Medical,1,254,3,1,61,4,5,Research Director,2,Single,18722,13339,8,Y,No,11,3,4,80,0,36,3,3,24,15,2,15,John Downs
188,34,0,1,1069,1,2,1,Life Sciences,1,256,4,1,45,2,2,Manufacturing Director,3,Married,9547,14074,1,Y,No,17,3,3,80,0,10,2,2,10,9,1,9,Mary Meyer
189,51,0,2,313,1,3,3,Medical,1,258,4,0,98,3,4,Healthcare Representative,2,Single,13734,7192,3,Y,No,18,3,3,80,0,21,6,3,7,7,1,0,Mrs. Jodi Boone
190,52,0,2,699,1,1,4,Life Sciences,1,259,3,1,65,2,5,Manager,3,Married,19999,5678,0,Y,No,14,3,1,80,1,34,5,3,33,18,11,9,Leslie Melton
191,27,0,2,894,1,9,3,Medical,1,260,4,0,99,3,1,Research Scientist,2,Single,2279,11781,1,Y,No,16,3,4,80,0,7,2,2,7,7,0,3,Sabrina Garcia
192,35,1,2,556,1,23,2,Life Sciences,1,261,2,1,50,2,2,Manufacturing Director,3,Married,5916,15497,3,Y,Yes,13,3,1,80,0,8,1,3,1,0,0,1,Miguel Payne
193,43,0,0,1344,1,7,3,Medical,1,262,4,1,37,4,1,Research Scientist,4,Divorced,2089,5228,4,Y,No,14,3,4,80,3,7,3,4,5,4,2,2,Stefanie Cook
194,45,0,0,1195,1,2,2,Medical,1,264,1,1,65,2,4,Manager,4,Married,16792,20462,9,Y,No,23,4,4,80,1,22,1,3,20,8,11,8,Mark Fields
195,37,0,2,290,1,21,3,Life Sciences,1,267,2,1,65,4,1,Research Scientist,1,Married,3564,22977,1,Y,Yes,12,3,1,80,1,8,3,2,8,7,1,7,James Small
196,35,0,1,138,1,2,3,Medical,1,269,2,0,37,3,2,Laboratory Technician,2,Single,4425,15986,5,Y,No,11,3,4,80,0,10,5,3,6,2,1,2,Tara Robbins
197,42,0,0,926,1,21,2,Medical,1,270,3,0,36,3,2,Manufacturing Director,3,Divorced,5265,16439,2,Y,No,16,3,2,80,1,11,5,3,5,3,0,2,Alexis Long
198,38,0,2,1261,1,2,4,Life Sciences,1,271,4,1,88,3,2,Manufacturing Director,3,Married,6553,7259,9,Y,No,14,3,2,80,0,14,3,3,1,0,0,0,Lisa Sanders
199,38,0,2,1084,1,29,3,Technical Degree,1,273,4,1,54,3,2,Manufacturing Director,4,Married,6261,4185,3,Y,No,18,3,1,80,1,9,3,1,7,7,1,7,Laura Adams
200,27,0,1,472,1,1,1,Technical Degree,1,274,3,1,60,2,2,Manufacturing Director,1,Married,4298,9679,5,Y,No,19,3,3,80,1,6,1,3,2,2,2,0,Dennis Wood
201,49,0,0,1002,1,18,4,Life Sciences,1,275,4,1,92,3,2,Manufacturing Director,4,Divorced,6804,23793,1,Y,Yes,15,3,1,80,2,7,0,3,7,7,1,7,Megan Harris
202,34,0,1,878,1,10,4,Medical,1,277,4,1,43,3,1,Research Scientist,3,Divorced,3815,5972,1,Y,Yes,17,3,4,80,1,5,4,4,5,3,2,0,Alejandra Moore
203,40,0,2,905,1,19,2,Medical,1,281,3,1,99,3,2,Laboratory Technician,4,Married,2741,16523,8,Y,Yes,15,3,3,80,1,15,2,4,7,2,3,7,Mariah Brown
204,38,1,2,1180,1,29,1,Medical,1,282,2,1,70,3,2,Healthcare Representative,1,Married,6673,11354,7,Y,Yes,19,3,2,80,0,17,2,3,1,0,0,0,Sophia Stafford
205,29,1,2,121,0,27,3,Marketing,1,283,2,0,35,3,3,Sales Executive,4,Married,7639,24525,1,Y,No,22,4,4,80,3,10,3,2,10,4,1,9,Jason Higgins
206,22,0,2,1136,1,5,3,Life Sciences,1,284,4,1,60,4,1,Research Scientist,2,Divorced,2328,12392,1,Y,Yes,16,3,1,80,1,4,2,2,4,2,2,2,Alexander Simmons
207,36,0,1,635,1,18,1,Medical,1,286,2,0,73,3,1,Laboratory Technician,4,Single,2153,7703,1,Y,No,13,3,1,80,0,8,2,3,8,1,1,7,Jonathan Roberts
208,40,0,0,1151,1,9,5,Life Sciences,1,287,4,1,63,2,2,Healthcare Representative,4,Married,4876,14242,9,Y,No,14,3,4,80,1,5,5,1,3,2,0,2,Whitney Oneill
209,46,0,2,644,1,1,4,Medical,1,288,4,1,97,3,3,Healthcare Representative,1,Divorced,9396,12368,7,Y,No,16,3,3,80,1,17,3,3,4,2,0,3,Michael Torres
210,32,1,2,1045,0,4,4,Medical,1,291,4,1,32,1,3,Sales Executive,4,Married,10400,25812,1,Y,No,11,3,3,80,0,14,2,2,14,8,9,8,William Roberts
211,30,0,0,829,1,1,1,Life Sciences,1,292,3,1,88,2,3,Manufacturing Director,3,Single,8474,20925,1,Y,No,22,4,3,80,0,12,2,3,11,8,5,8,Steven Butler
212,27,0,1,1242,0,20,3,Life Sciences,1,293,4,0,90,3,2,Sales Executive,3,Single,9981,12916,1,Y,No,14,3,4,80,0,7,2,3,7,7,0,7,Jennifer Howard
213,51,0,2,1469,1,8,4,Life Sciences,1,296,2,1,81,2,3,Research Director,2,Married,12490,15736,5,Y,No,16,3,4,80,2,16,5,1,10,9,4,7,Amanda Benjamin
214,30,1,2,1005,1,3,3,Technical Degree,1,297,4,0,88,3,1,Research Scientist,1,Single,2657,8556,5,Y,Yes,11,3,3,80,0,8,5,3,5,2,0,4,Jennifer Phillips
215,41,0,2,896,0,6,3,Life Sciences,1,298,4,0,75,3,3,Manager,4,Single,13591,14674,3,Y,Yes,18,3,3,80,0,16,3,3,1,0,0,0,Benjamin Hale
216,30,1,1,334,0,26,4,Marketing,1,299,3,0,52,2,2,Sales Executive,1,Single,6696,22967,5,Y,No,15,3,3,80,0,9,5,2,6,3,0,1,Jason Ramirez
217,29,1,2,992,1,1,3,Technical Degree,1,300,3,1,85,3,1,Research Scientist,3,Single,2058,19757,0,Y,No,14,3,4,80,0,7,1,2,6,2,1,5,David Sparks
218,45,0,0,1052,0,6,3,Medical,1,302,4,0,57,2,3,Sales Executive,4,Single,8865,16840,6,Y,No,12,3,4,80,0,23,2,3,19,7,12,8,Sandra Thompson
219,54,0,2,1147,0,3,3,Marketing,1,303,4,0,52,3,2,Sales Executive,1,Married,5940,17011,2,Y,No,14,3,4,80,1,16,4,3,6,2,0,5,Darius Faulkner
220,36,0,2,1396,1,5,2,Life Sciences,1,304,4,1,62,3,2,Laboratory Technician,2,Single,5914,9945,8,Y,No,16,3,4,80,0,16,3,4,13,11,3,7,Jose Cummings
221,33,0,2,147,1,4,4,Medical,1,305,3,0,47,2,1,Research Scientist,2,Married,2622,13248,6,Y,No,21,4,4,80,0,7,3,3,3,2,1,1,Jon Bailey
222,37,0,1,663,1,11,3,Other,1,306,2,1,47,3,3,Research Director,4,Divorced,12185,10056,1,Y,Yes,14,3,3,80,3,10,1,3,10,8,0,7,Howard Aguilar
223,38,0,2,119,0,3,3,Life Sciences,1,307,1,1,76,3,3,Sales Executive,3,Divorced,10609,9647,0,Y,No,12,3,3,80,2,17,6,2,16,10,5,13,Mary Schneider
224,31,0,0,979,1,1,4,Medical,1,308,3,1,90,1,2,Manufacturing Director,3,Married,4345,4381,0,Y,No,12,3,4,80,1,6,2,3,5,4,1,4,Adam Lara
225,59,0,2,142,1,3,3,Life Sciences,1,309,3,1,70,2,1,Research Scientist,4,Married,2177,8456,3,Y,No,17,3,1,80,1,7,6,3,1,0,0,0,Jeffrey Ross
226,37,0,1,319,0,4,4,Marketing,1,311,1,1,41,3,1,Sales Representative,4,Divorced,2793,2539,4,Y,No,17,3,3,80,1,13,2,3,9,8,5,8,Angela Davis
227,29,0,1,1413,0,1,1,Medical,1,312,2,0,42,3,3,Sales Executive,4,Married,7918,6599,1,Y,No,14,3,4,80,1,11,5,3,11,10,4,1,Jodi Lindsey
228,35,0,1,944,0,1,3,Marketing,1,314,3,0,92,3,3,Sales Executive,3,Single,8789,9096,1,Y,No,14,3,1,80,0,10,3,4,10,7,0,8,James Garcia
229,29,1,2,896,1,18,1,Medical,1,315,3,1,86,2,1,Research Scientist,4,Single,2389,14961,1,Y,Yes,13,3,3,80,0,4,3,2,4,3,0,1,William Thomas
230,52,0,2,1323,1,2,3,Life Sciences,1,316,3,0,89,2,1,Laboratory Technician,4,Single,3212,3300,7,Y,No,15,3,2,80,0,6,3,2,2,2,2,2,Kimberly Martinez
231,42,0,2,532,1,4,2,Technical Degree,1,319,3,1,58,3,5,Manager,4,Married,19232,4933,1,Y,No,11,3,4,80,0,22,3,3,22,17,11,15,Diane Lopez
232,59,0,2,818,2,6,2,Medical,1,321,2,1,52,3,1,Human Resources,3,Married,2267,25657,8,Y,No,17,3,4,80,0,7,2,2,2,2,2,2,Eddie Graham
233,50,0,2,854,0,1,4,Medical,1,323,4,0,68,3,5,Manager,4,Divorced,19517,24118,3,Y,No,11,3,3,80,1,32,3,2,7,0,0,6,Robert Gilbert
234,33,1,2,813,1,14,3,Medical,1,325,3,1,58,3,1,Laboratory Technician,4,Married,2436,22149,5,Y,Yes,13,3,3,80,1,8,2,1,5,4,0,4,Theresa Munoz
235,43,0,2,1034,0,16,3,Marketing,1,327,4,0,80,3,4,Manager,4,Married,16064,7744,5,Y,Yes,22,4,3,80,1,22,3,3,17,13,1,9,Benjamin Pierce
236,33,1,2,465,1,2,2,Life Sciences,1,328,1,0,39,3,1,Laboratory Technician,1,Married,2707,21509,7,Y,No,20,4,1,80,0,13,3,4,9,7,1,7,Emily Robbins
237,52,0,0,771,0,2,4,Life Sciences,1,329,1,1,79,2,5,Manager,3,Single,19068,21030,1,Y,Yes,18,3,4,80,0,33,2,4,33,7,15,12,Caleb Griffin
238,32,0,2,1401,0,4,2,Life Sciences,1,330,3,0,56,3,1,Sales Representative,2,Married,3931,20990,2,Y,No,11,3,1,80,1,6,5,3,4,3,1,2,Joshua Walker
239,32,1,2,515,1,1,3,Life Sciences,1,331,4,1,62,2,1,Laboratory Technician,3,Single,3730,9571,0,Y,Yes,14,3,4,80,0,4,2,1,3,2,1,2,Nicholas Powell
240,39,0,2,1431,1,1,4,Medical,1,332,3,0,96,3,1,Laboratory Technician,3,Divorced,2232,15417,7,Y,No,14,3,3,80,3,7,1,3,3,2,1,2,Henry Garcia
241,32,0,0,976,0,26,4,Marketing,1,333,3,1,100,3,2,Sales Executive,4,Married,4465,12069,0,Y,No,18,3,1,80,0,4,2,3,3,2,2,2,Anthony Cantrell
242,41,0,2,1411,1,19,2,Life Sciences,1,334,3,1,36,3,2,Research Scientist,1,Divorced,3072,19877,2,Y,No,16,3,1,80,2,17,2,2,1,0,0,0,Alex Ramirez
243,40,0,2,1300,1,24,2,Technical Degree,1,335,1,1,62,3,2,Research Scientist,4,Divorced,3319,24447,1,Y,No,17,3,1,80,2,9,3,3,9,8,4,7,Timothy Watkins
244,45,0,2,252,1,1,3,Other,1,336,3,1,70,4,5,Manager,4,Married,19202,15970,0,Y,No,11,3,3,80,1,25,2,3,24,0,1,7,David Williams
245,31,0,1,1327,1,3,4,Medical,1,337,2,1,73,3,3,Research Director,3,Divorced,13675,13523,9,Y,No,12,3,1,80,1,9,3,3,2,2,2,2,Zoe Brooks
246,33,0,2,832,1,5,4,Life Sciences,1,338,3,0,63,2,1,Research Scientist,4,Married,2911,14776,1,Y,No,13,3,3,80,1,2,2,2,2,2,0,2,Dr. Austin Jennings
247,34,0,2,470,1,2,4,Life Sciences,1,339,4,1,84,2,2,Manufacturing Director,1,Married,5957,23687,6,Y,No,13,3,2,80,1,13,3,3,11,9,5,9,Alexis Wilson
248,37,0,2,1017,1,1,2,Medical,1,340,3,0,83,2,1,Research Scientist,1,Married,3920,18697,2,Y,No,14,3,1,80,1,17,2,2,3,1,0,2,Alexander Tanner
249,45,0,1,1199,1,7,4,Life Sciences,1,341,1,1,77,4,2,Manufacturing Director,3,Married,6434,5118,4,Y,No,17,3,4,80,1,9,1,3,3,2,0,2,Sarah Buckley
250,37,1,1,504,1,10,3,Medical,1,342,1,1,61,3,3,Manufacturing Director,3,Divorced,10048,22573,6,Y,No,11,3,2,80,2,17,5,3,1,0,0,0,Stephanie Webb
251,39,0,1,505,1,2,4,Technical Degree,1,343,3,0,64,3,3,Healthcare Representative,3,Single,10938,6420,0,Y,No,25,4,4,80,0,20,1,3,19,6,11,8,Eric Jackson
252,29,0,2,665,1,15,3,Life Sciences,1,346,3,1,60,3,1,Research Scientist,4,Single,2340,22673,1,Y,No,19,3,1,80,0,6,1,3,6,5,1,5,Kerry Castro
253,42,0,2,916,1,17,2,Life Sciences,1,347,4,0,82,4,2,Research Scientist,1,Single,6545,23016,3,Y,Yes,13,3,3,80,0,10,1,3,3,2,0,2,George Gray
254,29,0,2,1247,0,20,2,Marketing,1,349,4,1,45,3,2,Sales Executive,4,Divorced,6931,10732,2,Y,No,14,3,4,80,1,10,2,3,3,2,0,2,Kenneth Cook
255,25,0,2,685,1,1,3,Life Sciences,1,350,1,0,62,3,2,Manufacturing Director,3,Married,4898,7505,0,Y,No,12,3,4,80,2,5,3,3,4,2,1,2,David Fowler
256,42,0,2,269,1,2,3,Medical,1,351,4,0,56,2,1,Laboratory Technician,1,Divorced,2593,8007,0,Y,Yes,11,3,3,80,1,10,4,3,9,6,7,8,Robert Smith
257,40,0,2,1416,1,2,2,Medical,1,352,1,1,49,3,5,Research Director,3,Divorced,19436,5949,0,Y,No,19,3,4,80,1,22,5,3,21,7,3,9,Matthew Howard
258,51,0,2,833,1,1,3,Life Sciences,1,353,3,1,96,3,1,Research Scientist,4,Married,2723,23231,1,Y,No,11,3,2,80,0,1,0,2,1,0,0,0,Megan Burns
259,31,1,1,307,1,29,2,Medical,1,355,3,1,71,2,1,Laboratory Technician,2,Single,3479,11652,0,Y,No,11,3,2,80,0,6,2,4,5,4,1,4,Teresa Schmitt
260,32,0,1,1311,1,7,3,Life Sciences,1,359,2,1,100,4,1,Laboratory Technician,2,Married,2794,26062,1,Y,No,20,4,3,80,0,5,3,1,5,1,0,3,Vanessa Hernandez
261,38,0,0,1327,0,2,2,Life Sciences,1,361,4,1,39,2,2,Sales Executive,4,Married,5249,19682,3,Y,No,18,3,4,80,1,13,0,3,8,7,7,5,Jacob Walker
262,32,0,2,128,1,2,1,Technical Degree,1,362,4,1,84,2,2,Laboratory Technician,1,Single,2176,19737,4,Y,No,13,3,4,80,0,9,5,3,6,2,0,4,Angela Flores
263,46,0,2,488,0,2,3,Technical Degree,1,363,3,0,75,1,4,Manager,2,Married,16872,14977,3,Y,Yes,12,3,2,80,1,28,2,2,7,7,7,7,Crystal Kelley
264,28,1,2,529,1,2,4,Life Sciences,1,364,1,1,79,3,1,Laboratory Technician,3,Single,3485,14935,2,Y,No,11,3,3,80,0,5,5,1,0,0,0,0,Frank Smith
265,29,0,2,1210,0,2,3,Medical,1,366,1,1,78,2,2,Sales Executive,2,Married,6644,3687,2,Y,No,19,3,2,80,2,10,2,3,0,0,0,0,Deanna Phillips
266,31,0,2,1463,1,23,3,Medical,1,367,2,1,64,2,2,Healthcare Representative,4,Married,5582,14408,0,Y,No,21,4,2,80,1,10,2,3,9,0,7,8,Joseph Nichols
267,25,0,0,675,1,5,2,Life Sciences,1,369,2,1,85,4,2,Healthcare Representative,1,Divorced,4000,18384,1,Y,No,12,3,4,80,2,6,2,3,6,3,1,5,Crystal Douglas
268,45,0,2,1385,1,20,2,Medical,1,372,3,1,79,3,4,Healthcare Representative,4,Married,13496,7501,0,Y,Yes,14,3,2,80,0,21,2,3,20,7,4,10,Molly Anderson
269,36,0,2,1403,1,6,3,Life Sciences,1,373,4,1,47,3,1,Laboratory Technician,4,Married,3210,20251,0,Y,No,11,3,3,80,1,16,4,3,15,13,10,11,Jessica Rollins
270,55,0,2,452,1,1,3,Medical,1,374,4,1,81,3,5,Manager,1,Single,19045,18938,0,Y,Yes,14,3,3,80,0,37,2,3,36,10,4,13,Eric Tran
271,47,1,0,666,1,29,4,Life Sciences,1,376,1,1,88,3,3,Manager,2,Married,11849,10268,1,Y,Yes,12,3,4,80,1,10,2,2,10,7,9,9,Mary Dickson
272,28,0,2,1158,1,9,3,Medical,1,377,4,1,94,3,1,Research Scientist,4,Married,2070,2613,1,Y,No,23,4,4,80,1,5,3,2,5,2,0,4,Jamie Davenport
273,37,0,2,228,0,6,4,Medical,1,378,3,1,98,3,2,Sales Executive,4,Married,6502,22825,4,Y,No,14,3,2,80,1,7,5,4,5,4,0,1,Gloria Richardson
274,21,0,2,996,1,3,2,Medical,1,379,4,1,100,2,1,Research Scientist,3,Single,3230,10531,1,Y,No,17,3,1,80,0,3,4,4,3,2,1,0,Leonard Moyer
275,37,0,0,728,1,1,4,Medical,1,380,1,0,80,3,3,Research Director,4,Divorced,13603,11677,2,Y,Yes,18,3,1,80,2,15,2,3,5,2,0,2,Rebecca Roach
276,35,0,2,1315,1,22,3,Life Sciences,1,381,2,0,71,4,3,Manager,2,Divorced,11996,19100,7,Y,No,18,3,2,80,1,10,6,2,7,7,6,2,Brian Moore
277,38,0,2,322,0,7,2,Medical,1,382,1,0,44,4,2,Sales Executive,1,Divorced,5605,19191,1,Y,Yes,24,4,3,80,1,8,3,3,8,0,7,7,Mary Green
278,26,0,1,1479,1,1,3,Life Sciences,1,384,3,0,84,3,2,Manufacturing Director,2,Divorced,6397,26767,1,Y,No,20,4,1,80,1,6,6,1,6,5,1,4,Tiffany Joyce
279,50,0,2,797,1,4,1,Life Sciences,1,385,1,1,96,3,5,Research Director,2,Divorced,19144,15815,3,Y,No,14,3,1,80,2,28,4,2,10,4,1,6,Jamie Larsen
280,53,0,2,1070,1,3,4,Medical,1,386,3,1,45,3,4,Research Director,3,Married,17584,21016,3,Y,Yes,16,3,4,80,3,21,5,2,5,3,1,3,Jessica Berger
281,42,0,2,635,0,1,1,Life Sciences,1,387,2,1,99,3,2,Sales Executive,3,Married,4907,24532,1,Y,No,25,4,3,80,0,20,3,3,20,16,11,6,Wendy Johnson
282,29,0,1,442,0,2,2,Life Sciences,1,388,2,1,44,3,2,Sales Executive,4,Single,4554,20260,1,Y,No,18,3,1,80,0,10,3,2,10,7,0,9,Justin Harrington
283,55,0,2,147,1,20,2,Technical Degree,1,389,2,1,37,3,2,Laboratory Technician,4,Married,5415,15972,3,Y,Yes,19,3,4,80,1,12,4,3,10,7,0,8,Elaine White
284,26,0,1,496,1,11,2,Medical,1,390,1,1,60,3,2,Healthcare Representative,1,Married,4741,22722,1,Y,Yes,13,3,3,80,1,5,3,3,5,3,3,3,Amanda Wood
285,37,0,2,1372,1,1,3,Life Sciences,1,391,4,0,42,3,1,Research Scientist,4,Single,2115,15881,1,Y,No,12,3,2,80,0,17,3,3,17,12,5,7,John Mckenzie
